genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Burkholderia cepacia B25,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B25,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B25,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B26,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B26,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B26,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B26,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B26,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B26,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B27,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B27,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B27,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B27,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B27,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B27,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B28,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B28,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B28,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B28,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B28,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B28,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B29,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B29,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B29,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B29,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B29,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B29,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B3,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B3,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B3,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B3,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B3,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B3,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B30,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B30,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B30,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B30,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B30,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B30,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B31,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B31,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B31,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B31,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B31,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B31,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B33,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B33,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B33,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B33,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B33,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B33,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B34,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B34,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B34,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B34,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B34,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B34,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B35,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B35,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B35,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B35,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B35,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B35,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B37,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B37,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B37,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B37,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B37,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B37,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B38,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B38,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B38,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B38,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B38,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B38,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B39,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B39,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B39,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B39,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B39,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B39,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B4,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B4,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B4,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B4,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B4,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B4,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B40,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B40,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B40,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B40,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B40,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B40,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B42,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B42,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B42,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B42,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B42,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B42,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B44,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B44,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B44,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B44,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B44,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B44,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B45,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B45,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B45,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B45,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B45,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B45,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B46,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B46,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B46,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B46,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B46,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B46,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B47,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B47,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B47,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B47,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B47,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B47,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,cefoxitin,Resistant,Burkholderia cepacia
Burkholderia cepacia B61,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Campylobacter coli Cc_PBG26,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli Cc_PBG26,195,ampicillin,Resistant,Campylobacter coli
Campylobacter coli Cc_PBG26,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli Cc_PBG26,195,erythromycin,Susceptible,Campylobacter coli
Campylobacter coli Cc_PBG26,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli Cc_PBG26,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 138449,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 138449,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,fosfomycin,,Campylobacter coli
