genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Burkholderia cepacia B48,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B48,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B5,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B50,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B51,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B52,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B53,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B54,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B55,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B56,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B57,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B58,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B59,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B6,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,cefoxitin,Resistant,Burkholderia cepacia
Burkholderia cepacia B61,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B61,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B7,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B8,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,cefoxitin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,ceftazidime,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,chloramphenicol,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,ciprofloxacin,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,meropenem,Susceptible,Burkholderia cepacia
Burkholderia cepacia B9,292,trimethoprim/sulfamethoxazole,Susceptible,Burkholderia cepacia
Campylobacter coli Cc_PBG26,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli Cc_PBG26,195,ampicillin,Resistant,Campylobacter coli
Campylobacter coli Cc_PBG26,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli Cc_PBG26,195,erythromycin,Susceptible,Campylobacter coli
Campylobacter coli Cc_PBG26,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli Cc_PBG26,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 138449,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 138449,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 138449,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain 138449,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 138449,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 143854,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 143854,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 143854,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 143854,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 143854,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 143854,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 143854,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain 143854,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 143854,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 143970,195,amoxicillin/clavulanic acid,Resistant,Campylobacter coli
Campylobacter coli strain 143970,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 143970,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 143970,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 143970,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 143970,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 143970,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain 143970,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 143970,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 148558,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 148558,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 148558,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 148558,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 148558,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 148558,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 148558,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain 148558,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 148558,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 158403,195,amoxicillin/clavulanic acid,Resistant,Campylobacter coli
Campylobacter coli strain 158403,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 158403,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 158403,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 158403,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 158403,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 158403,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain 158403,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 158403,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 42478,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 42478,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 42478,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 42478,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 42478,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 42478,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 42478,195,gentamicin,Resistant,Campylobacter coli
Campylobacter coli strain 42478,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 42478,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 43371,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 43371,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 43371,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 43371,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 43371,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 43371,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 43371,195,gentamicin,Resistant,Campylobacter coli
Campylobacter coli strain 43371,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 43371,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 48777,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 48777,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 48777,195,chloramphenicol,Resistant,Campylobacter coli
Campylobacter coli strain 48777,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 48777,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 48777,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 48777,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain 48777,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 48777,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain 76331,195,amoxicillin/clavulanic acid,Susceptible,Campylobacter coli
Campylobacter coli strain 76331,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain 76331,195,chloramphenicol,Susceptible,Campylobacter coli
Campylobacter coli strain 76331,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain 76331,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain 76331,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain 76331,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain 76331,195,meropenem,Susceptible,Campylobacter coli
Campylobacter coli strain 76331,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,florfenicol,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N14784,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N14784,195,nalidixic acid,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,nalidixic acid,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,telithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,telithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14784,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,ciprofloxacin,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N14840,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,florfenicol,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N14840,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N14840,195,nalidixic acid,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N14840,195,telithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,telithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain CVM N14840,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,azithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,ciprofloxacin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,clindamycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,erythromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,florfenicol,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N1636,195,gentamicin,Susceptible,Campylobacter coli
Campylobacter coli strain CVM N1636,195,nalidixic acid,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,nalidixic acid,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,telithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,telithromycin,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,tetracycline,Resistant,Campylobacter coli
Campylobacter coli strain CVM N1636,195,tetracycline,Resistant,Campylobacter coli
